step,epoch_index,offset_in_epoch,samples_in_step,mean_margin,epoch_boundary_step,SemVariants_count,SemVariants_ratio,VisVariants_count,VisVariants_ratio,DermQA_count,DermQA_ratio,SI1_count,SI1_ratio,SI2_count,SI2_ratio,loss,grad_norm,learning_rate,log_epoch
1325,3,255,256,0.1286838056257693,False,27,0.10546875,55,0.21484375,22,0.0859375,65,0.25390625,87,0.33984375,,,,
1326,3,256,256,0.13361739456377109,False,29,0.11328125,50,0.1953125,20,0.078125,66,0.2578125,91,0.35546875,,,,
1327,3,257,256,0.13545767548203003,False,28,0.109375,55,0.21484375,21,0.08203125,73,0.28515625,79,0.30859375,,,,
1328,3,258,256,0.14038607306429185,False,34,0.1328125,47,0.18359375,19,0.07421875,82,0.3203125,74,0.2890625,,,,
1329,3,259,256,0.1168691715283785,False,26,0.1015625,53,0.20703125,22,0.0859375,72,0.28125,83,0.32421875,,,,
1330,3,260,256,0.12478375129285268,False,29,0.11328125,62,0.2421875,20,0.078125,71,0.27734375,74,0.2890625,,,,
1331,3,261,256,0.13494131932384335,False,29,0.11328125,49,0.19140625,10,0.0390625,76,0.296875,92,0.359375,,,,
1332,3,262,256,0.1292053353099618,False,29,0.11328125,54,0.2109375,16,0.0625,70,0.2734375,87,0.33984375,,,,
1333,3,263,256,0.13294202435645275,False,30,0.1171875,49,0.19140625,21,0.08203125,75,0.29296875,81,0.31640625,,,,
1334,3,264,256,0.13337152416352183,False,21,0.08203125,48,0.1875,15,0.05859375,80,0.3125,92,0.359375,,,,
1335,3,265,256,0.13437568742665462,False,28,0.109375,53,0.20703125,15,0.05859375,84,0.328125,76,0.296875,,,,
1336,3,266,256,0.12540177517803386,False,31,0.12109375,49,0.19140625,22,0.0859375,71,0.27734375,83,0.32421875,,,,
1337,3,267,256,0.14093642245279625,False,34,0.1328125,56,0.21875,17,0.06640625,78,0.3046875,71,0.27734375,,,,
1338,3,268,256,0.12967110468889587,False,32,0.125,44,0.171875,19,0.07421875,87,0.33984375,74,0.2890625,,,,
1339,3,269,256,0.14151167980162427,False,28,0.109375,57,0.22265625,17,0.06640625,82,0.3203125,72,0.28125,,,,
1340,3,270,256,0.14252334102638997,False,39,0.15234375,49,0.19140625,21,0.08203125,74,0.2890625,73,0.28515625,,,,
1341,3,271,256,0.12675521365599707,False,28,0.109375,54,0.2109375,19,0.07421875,84,0.328125,71,0.27734375,,,,
1342,3,272,256,0.1366481435179594,False,29,0.11328125,54,0.2109375,18,0.0703125,77,0.30078125,78,0.3046875,,,,
1343,3,273,256,0.1346862126083579,False,30,0.1171875,49,0.19140625,13,0.05078125,85,0.33203125,79,0.30859375,,,,
1344,3,274,256,0.13766762825252954,False,29,0.11328125,55,0.21484375,16,0.0625,72,0.28125,84,0.328125,,,,
1345,3,275,256,0.1458597958262544,False,22,0.0859375,43,0.16796875,14,0.0546875,85,0.33203125,92,0.359375,,,,
1346,3,276,256,0.12877312264754437,False,38,0.1484375,55,0.21484375,17,0.06640625,72,0.28125,74,0.2890625,,,,
1347,3,277,256,0.1408240634482354,False,28,0.109375,50,0.1953125,26,0.1015625,69,0.26953125,83,0.32421875,,,,
1348,3,278,256,0.11933200075873174,False,34,0.1328125,48,0.1875,15,0.05859375,81,0.31640625,78,0.3046875,,,,
1349,3,279,256,0.12392727754195221,False,28,0.109375,56,0.21875,19,0.07421875,58,0.2265625,95,0.37109375,,,,
1350,3,280,256,0.129965096784872,False,36,0.140625,47,0.18359375,23,0.08984375,70,0.2734375,80,0.3125,,,,
1351,3,281,256,0.13457489348365925,False,30,0.1171875,50,0.1953125,23,0.08984375,70,0.2734375,83,0.32421875,,,,
1352,3,282,256,0.14193249813979492,False,37,0.14453125,48,0.1875,20,0.078125,77,0.30078125,74,0.2890625,,,,
1353,3,283,256,0.13515554134937702,False,39,0.15234375,43,0.16796875,16,0.0625,86,0.3359375,72,0.28125,,,,
1354,3,284,256,0.11857500355108641,False,28,0.109375,56,0.21875,18,0.0703125,74,0.2890625,80,0.3125,,,,
1355,3,285,256,0.13377832691185176,False,26,0.1015625,47,0.18359375,19,0.07421875,73,0.28515625,91,0.35546875,,,,
1356,3,286,256,0.1350651422108058,False,27,0.10546875,56,0.21875,12,0.046875,89,0.34765625,72,0.28125,,,,
1357,3,287,256,0.129110792739084,False,25,0.09765625,44,0.171875,23,0.08984375,80,0.3125,84,0.328125,,,,
1358,3,288,256,0.14121573578449897,False,26,0.1015625,44,0.171875,17,0.06640625,86,0.3359375,83,0.32421875,,,,
1359,3,289,256,0.12007515199366026,False,24,0.09375,53,0.20703125,16,0.0625,74,0.2890625,89,0.34765625,,,,
1360,3,290,256,0.1393984821625054,False,31,0.12109375,49,0.19140625,13,0.05078125,68,0.265625,95,0.37109375,,,,
1361,3,291,256,0.13913750551000703,False,28,0.109375,50,0.1953125,16,0.0625,77,0.30078125,85,0.33203125,,,,
1362,3,292,256,0.13153657130897045,False,24,0.09375,43,0.16796875,27,0.10546875,82,0.3203125,80,0.3125,,,,
1363,3,293,256,0.13199206272838637,False,27,0.10546875,57,0.22265625,18,0.0703125,63,0.24609375,91,0.35546875,,,,
1364,3,294,256,0.15066013342584483,False,20,0.078125,52,0.203125,21,0.08203125,85,0.33203125,78,0.3046875,,,,
1365,3,295,256,0.14107161411084235,False,33,0.12890625,46,0.1796875,18,0.0703125,80,0.3125,79,0.30859375,,,,
1366,3,296,256,0.13119318126700819,False,30,0.1171875,55,0.21484375,16,0.0625,77,0.30078125,78,0.3046875,,,,
1367,3,297,256,0.11975516544771381,False,33,0.12890625,46,0.1796875,26,0.1015625,67,0.26171875,84,0.328125,,,,
1368,3,298,256,0.11974087081034668,False,35,0.13671875,49,0.19140625,16,0.0625,68,0.265625,88,0.34375,,,,
1369,3,299,256,0.1347343117231503,False,37,0.14453125,47,0.18359375,15,0.05859375,71,0.27734375,86,0.3359375,,,,
1370,3,300,256,0.13451404552324675,False,27,0.10546875,40,0.15625,27,0.10546875,84,0.328125,78,0.3046875,,,,
1371,3,301,256,0.11630961827358988,False,20,0.078125,59,0.23046875,19,0.07421875,82,0.3203125,76,0.296875,,,,
1372,3,302,256,0.12501785307540558,False,20,0.078125,63,0.24609375,18,0.0703125,64,0.25,91,0.35546875,,,,
1373,3,303,256,0.1320639490713802,False,30,0.1171875,54,0.2109375,19,0.07421875,67,0.26171875,86,0.3359375,,,,
1374,3,304,256,0.13327544670028146,False,33,0.12890625,58,0.2265625,18,0.0703125,67,0.26171875,80,0.3125,,,,
1375,3,305,256,0.13770208429195918,False,21,0.08203125,45,0.17578125,19,0.07421875,86,0.3359375,85,0.33203125,,,,
1376,3,306,256,0.13488578332180623,False,34,0.1328125,43,0.16796875,14,0.0546875,84,0.328125,81,0.31640625,,,,
1377,3,307,256,0.13254686741856858,False,26,0.1015625,50,0.1953125,14,0.0546875,82,0.3203125,84,0.328125,,,,
1378,3,308,256,0.1331565289874561,False,25,0.09765625,47,0.18359375,17,0.06640625,72,0.28125,95,0.37109375,,,,
1379,3,309,256,0.13062660011928529,False,35,0.13671875,44,0.171875,14,0.0546875,79,0.30859375,84,0.328125,,,,
1380,3,310,256,0.1288324411434587,False,38,0.1484375,44,0.171875,19,0.07421875,67,0.26171875,88,0.34375,,,,
1381,3,311,256,0.1521612076612655,False,36,0.140625,50,0.1953125,18,0.0703125,80,0.3125,72,0.28125,,,,
1382,3,312,256,0.13889707588532474,False,31,0.12109375,50,0.1953125,16,0.0625,75,0.29296875,84,0.328125,,,,
1383,3,313,256,0.1294932797900401,False,37,0.14453125,44,0.171875,26,0.1015625,62,0.2421875,87,0.33984375,,,,
1384,3,314,256,0.12501349896774627,False,36,0.140625,48,0.1875,20,0.078125,74,0.2890625,78,0.3046875,,,,
1385,3,315,256,0.1379685110441642,False,22,0.0859375,58,0.2265625,16,0.0625,77,0.30078125,83,0.32421875,,,,
1386,3,316,256,0.1247868561767973,False,32,0.125,47,0.18359375,15,0.05859375,68,0.265625,94,0.3671875,,,,
1387,3,317,256,0.14616331105935387,False,27,0.10546875,53,0.20703125,17,0.06640625,86,0.3359375,73,0.28515625,,,,
1388,3,318,256,0.13207670880365185,False,28,0.109375,45,0.17578125,14,0.0546875,90,0.3515625,79,0.30859375,,,,
1389,3,319,256,0.14536501868860796,False,30,0.1171875,55,0.21484375,14,0.0546875,82,0.3203125,75,0.29296875,,,,
1390,3,320,256,0.1508184620179236,False,32,0.125,41,0.16015625,21,0.08203125,85,0.33203125,77,0.30078125,,,,
1391,3,321,256,0.13649534696014598,False,22,0.0859375,65,0.25390625,15,0.05859375,82,0.3203125,72,0.28125,,,,
1392,3,322,256,0.13340974337188527,False,28,0.109375,49,0.19140625,18,0.0703125,72,0.28125,89,0.34765625,,,,
1393,3,323,256,0.13645430584438145,False,33,0.12890625,48,0.1875,12,0.046875,79,0.30859375,84,0.328125,,,,
1394,3,324,256,0.12291417713277042,False,37,0.14453125,44,0.171875,18,0.0703125,72,0.28125,85,0.33203125,,,,
1395,3,325,256,0.13252827525138855,False,30,0.1171875,53,0.20703125,23,0.08984375,79,0.30859375,71,0.27734375,,,,
1396,3,326,256,0.14556343670119531,False,38,0.1484375,41,0.16015625,14,0.0546875,94,0.3671875,69,0.26953125,,,,
1397,3,327,256,0.12432056437319261,False,28,0.109375,59,0.23046875,20,0.078125,65,0.25390625,84,0.328125,,,,
1398,3,328,256,0.13087377938791178,False,27,0.10546875,47,0.18359375,15,0.05859375,93,0.36328125,74,0.2890625,,,,
1399,3,329,256,0.14402763498947024,False,22,0.0859375,35,0.13671875,25,0.09765625,93,0.36328125,81,0.31640625,,,,
1400,3,330,256,0.13143750411109067,False,37,0.14453125,46,0.1796875,13,0.05078125,72,0.28125,88,0.34375,,,,
1401,3,331,256,0.12781563610769808,False,25,0.09765625,51,0.19921875,17,0.06640625,74,0.2890625,89,0.34765625,,,,
1402,3,332,256,0.13214055888238363,False,33,0.12890625,43,0.16796875,14,0.0546875,78,0.3046875,88,0.34375,,,,
1403,3,333,256,0.1322196192923002,False,38,0.1484375,53,0.20703125,19,0.07421875,72,0.28125,74,0.2890625,,,,
1404,3,334,256,0.14450169337214902,False,31,0.12109375,48,0.1875,17,0.06640625,76,0.296875,84,0.328125,,,,
1405,3,335,256,0.1366001084970776,False,23,0.08984375,49,0.19140625,18,0.0703125,79,0.30859375,87,0.33984375,,,,
1406,3,336,256,0.14548342754278565,False,32,0.125,57,0.22265625,13,0.05078125,73,0.28515625,81,0.31640625,,,,
1407,3,337,256,0.14495374234684277,False,29,0.11328125,53,0.20703125,19,0.07421875,80,0.3125,75,0.29296875,,,,
1408,3,338,256,0.13768032880034298,False,23,0.08984375,47,0.18359375,19,0.07421875,88,0.34375,79,0.30859375,,,,
1409,3,339,256,0.14065056323306635,False,26,0.1015625,63,0.24609375,17,0.06640625,76,0.296875,74,0.2890625,,,,
1410,3,340,256,0.15210617223056033,False,28,0.109375,48,0.1875,20,0.078125,78,0.3046875,82,0.3203125,,,,
1411,3,341,256,0.13849346138886176,False,32,0.125,46,0.1796875,20,0.078125,77,0.30078125,81,0.31640625,,,,
1412,3,342,256,0.12841728213243186,False,24,0.09375,56,0.21875,19,0.07421875,72,0.28125,85,0.33203125,,,,
1413,3,343,256,0.11452300316886976,False,33,0.12890625,52,0.203125,27,0.10546875,59,0.23046875,85,0.33203125,,,,
1414,3,344,256,0.14249014697270468,False,41,0.16015625,49,0.19140625,17,0.06640625,73,0.28515625,76,0.296875,,,,
1415,3,345,256,0.1275324308699055,False,23,0.08984375,44,0.171875,21,0.08203125,77,0.30078125,91,0.35546875,,,,
1416,3,346,256,0.1255281047488097,False,30,0.1171875,57,0.22265625,19,0.07421875,75,0.29296875,75,0.29296875,,,,
1417,3,347,256,0.13862995189265348,False,32,0.125,48,0.1875,11,0.04296875,84,0.328125,81,0.31640625,,,,
1418,3,348,256,0.1372385685390327,False,30,0.1171875,57,0.22265625,21,0.08203125,77,0.30078125,71,0.27734375,,,,
1419,3,349,256,0.1292568215285428,False,28,0.109375,42,0.1640625,17,0.06640625,88,0.34375,81,0.31640625,,,,
1420,3,350,256,0.12425038369838148,False,28,0.109375,50,0.1953125,19,0.07421875,76,0.296875,83,0.32421875,,,,
1421,3,351,256,0.1213590688421391,False,27,0.10546875,55,0.21484375,21,0.08203125,71,0.27734375,82,0.3203125,,,,
1422,3,352,256,0.10414205404231325,False,28,0.109375,70,0.2734375,21,0.08203125,65,0.25390625,72,0.28125,,,,
1423,3,353,256,0.14542246345081367,False,38,0.1484375,38,0.1484375,19,0.07421875,86,0.3359375,75,0.29296875,,,,
1424,3,354,256,0.1399420275411103,False,35,0.13671875,52,0.203125,10,0.0390625,80,0.3125,79,0.30859375,,,,
1425,3,355,256,0.15316239022649825,False,29,0.11328125,52,0.203125,16,0.0625,78,0.3046875,81,0.31640625,,,,
1426,3,356,256,0.12452984453557292,False,31,0.12109375,46,0.1796875,18,0.0703125,72,0.28125,89,0.34765625,,,,
1427,3,357,256,0.13776850900103454,False,28,0.109375,55,0.21484375,22,0.0859375,78,0.3046875,73,0.28515625,,,,
1428,3,358,256,0.14230900583788753,False,33,0.12890625,54,0.2109375,16,0.0625,80,0.3125,73,0.28515625,,,,
1429,3,359,256,0.1429347720113583,False,37,0.14453125,45,0.17578125,23,0.08984375,69,0.26953125,82,0.3203125,,,,
1430,3,360,256,0.13919404835178284,False,28,0.109375,51,0.19921875,17,0.06640625,87,0.33984375,73,0.28515625,,,,
1431,3,361,256,0.13659147333237343,False,26,0.1015625,53,0.20703125,17,0.06640625,89,0.34765625,71,0.27734375,,,,
1432,3,362,256,0.1344915685185697,False,30,0.1171875,53,0.20703125,17,0.06640625,78,0.3046875,78,0.3046875,,,,
1433,3,363,256,0.13490021950565279,False,29,0.11328125,49,0.19140625,25,0.09765625,76,0.296875,77,0.30078125,,,,
1434,3,364,256,0.1420003829698544,False,38,0.1484375,51,0.19921875,18,0.0703125,67,0.26171875,82,0.3203125,,,,
1435,3,365,256,0.13746793009340763,False,26,0.1015625,44,0.171875,19,0.07421875,88,0.34375,79,0.30859375,,,,
1436,3,366,256,0.14435543566651177,False,29,0.11328125,49,0.19140625,22,0.0859375,85,0.33203125,71,0.27734375,,,,
1437,3,367,256,0.12873257858518627,False,25,0.09765625,58,0.2265625,17,0.06640625,85,0.33203125,71,0.27734375,,,,
1438,3,368,256,0.1330138294470089,False,35,0.13671875,54,0.2109375,15,0.05859375,77,0.30078125,75,0.29296875,,,,
1439,3,369,256,0.13576646789442748,False,31,0.12109375,51,0.19921875,10,0.0390625,91,0.35546875,73,0.28515625,,,,
1440,3,370,256,0.1373186498240102,False,26,0.1015625,52,0.203125,20,0.078125,75,0.29296875,83,0.32421875,,,,
1441,3,371,256,0.13712613220559433,False,22,0.0859375,52,0.203125,20,0.078125,80,0.3125,82,0.3203125,,,,
1442,3,372,256,0.12414360712864436,False,39,0.15234375,44,0.171875,25,0.09765625,63,0.24609375,85,0.33203125,,,,
1443,3,373,256,0.14573183748871088,False,29,0.11328125,43,0.16796875,16,0.0625,82,0.3203125,86,0.3359375,,,,
1444,3,374,256,0.13838816026691347,False,24,0.09375,56,0.21875,16,0.0625,77,0.30078125,83,0.32421875,,,,
1445,3,375,256,0.1355759716097964,False,30,0.1171875,47,0.18359375,21,0.08203125,81,0.31640625,77,0.30078125,,,,
1446,3,376,256,0.13248924422077835,False,27,0.10546875,35,0.13671875,22,0.0859375,76,0.296875,96,0.375,,,,
1447,3,377,256,0.1314511298260186,False,28,0.109375,57,0.22265625,22,0.0859375,72,0.28125,77,0.30078125,,,,
1448,3,378,256,0.12924477090928121,False,29,0.11328125,53,0.20703125,18,0.0703125,70,0.2734375,86,0.3359375,,,,
1449,3,379,256,0.11626485630404204,False,24,0.09375,60,0.234375,23,0.08984375,73,0.28515625,76,0.296875,,,,
1450,3,380,256,0.12704893562477082,False,31,0.12109375,49,0.19140625,23,0.08984375,79,0.30859375,74,0.2890625,,,,
1451,3,381,256,0.11709122118190862,False,28,0.109375,54,0.2109375,12,0.046875,83,0.32421875,79,0.30859375,,,,
1452,3,382,256,0.13490718888351694,False,27,0.10546875,53,0.20703125,17,0.06640625,88,0.34375,71,0.27734375,,,,
1453,3,383,256,0.1314581262995489,False,37,0.14453125,48,0.1875,23,0.08984375,68,0.265625,80,0.3125,,,,
1454,3,384,256,0.11668927379650995,False,22,0.0859375,60,0.234375,20,0.078125,80,0.3125,74,0.2890625,,,,
1455,3,385,256,0.11794094981451053,False,36,0.140625,47,0.18359375,19,0.07421875,82,0.3203125,72,0.28125,,,,
1456,3,386,256,0.1267982156132348,False,37,0.14453125,31,0.12109375,24,0.09375,79,0.30859375,85,0.33203125,,,,
1457,3,387,256,0.1360987702209968,False,30,0.1171875,53,0.20703125,23,0.08984375,75,0.29296875,75,0.29296875,,,,
1458,3,388,256,0.14628585979517084,False,30,0.1171875,38,0.1484375,23,0.08984375,81,0.31640625,84,0.328125,,,,
1459,3,389,256,0.1410161760286428,False,40,0.15625,53,0.20703125,16,0.0625,71,0.27734375,76,0.296875,,,,
1460,3,390,256,0.12802215374540538,False,27,0.10546875,52,0.203125,34,0.1328125,75,0.29296875,68,0.265625,,,,
1461,3,391,256,0.12428728288796265,False,27,0.10546875,59,0.23046875,13,0.05078125,77,0.30078125,80,0.3125,,,,
1462,3,392,256,0.1213424994784873,False,36,0.140625,61,0.23828125,19,0.07421875,71,0.27734375,69,0.26953125,,,,
1463,3,393,256,0.1440765527650001,False,28,0.109375,53,0.20703125,20,0.078125,80,0.3125,75,0.29296875,,,,
1464,3,394,256,0.1376648720470257,False,31,0.12109375,49,0.19140625,13,0.05078125,75,0.29296875,88,0.34375,,,,
1465,3,395,256,0.124037048779428,False,36,0.140625,48,0.1875,20,0.078125,75,0.29296875,77,0.30078125,,,,
1466,3,396,256,0.12330636661499739,False,24,0.09375,43,0.16796875,27,0.10546875,85,0.33203125,77,0.30078125,,,,
1467,3,397,256,0.14229900116333738,False,30,0.1171875,47,0.18359375,20,0.078125,67,0.26171875,92,0.359375,,,,
1468,3,398,256,0.1418491780059412,False,39,0.15234375,50,0.1953125,16,0.0625,72,0.28125,79,0.30859375,,,,
1469,3,399,256,0.1384812651667744,False,39,0.15234375,43,0.16796875,21,0.08203125,69,0.26953125,84,0.328125,,,,
1470,3,400,256,0.15170207708433736,False,29,0.11328125,39,0.15234375,23,0.08984375,85,0.33203125,80,0.3125,,,,
1471,3,401,256,0.13093165849568322,False,24,0.09375,60,0.234375,23,0.08984375,74,0.2890625,75,0.29296875,,,,
1472,3,402,256,0.1347502408316359,False,29,0.11328125,56,0.21875,21,0.08203125,65,0.25390625,85,0.33203125,,,,
1473,3,403,256,0.13881254714215174,False,34,0.1328125,49,0.19140625,18,0.0703125,83,0.32421875,72,0.28125,,,,
1474,3,404,256,0.14140609455444064,False,26,0.1015625,52,0.203125,16,0.0625,82,0.3203125,80,0.3125,,,,
1475,3,405,256,0.12723823873966467,False,32,0.125,50,0.1953125,19,0.07421875,65,0.25390625,90,0.3515625,,,,
1476,3,406,256,0.14041722237016074,False,25,0.09765625,43,0.16796875,11,0.04296875,90,0.3515625,87,0.33984375,,,,
1477,3,407,256,0.13333456669352017,False,28,0.109375,46,0.1796875,20,0.078125,89,0.34765625,73,0.28515625,,,,
1478,3,408,256,0.13507323391968384,False,28,0.109375,61,0.23828125,21,0.08203125,78,0.3046875,68,0.265625,,,,
1479,3,409,256,0.134610495850211,False,21,0.08203125,57,0.22265625,18,0.0703125,75,0.29296875,85,0.33203125,,,,
1480,3,410,256,0.12289381379378028,False,32,0.125,50,0.1953125,19,0.07421875,64,0.25,91,0.35546875,,,,
1481,3,411,256,0.13980783318402246,False,24,0.09375,50,0.1953125,12,0.046875,83,0.32421875,87,0.33984375,,,,
1482,3,412,256,0.12048900540685281,False,21,0.08203125,49,0.19140625,20,0.078125,75,0.29296875,91,0.35546875,,,,
1483,3,413,256,0.14402646987582557,False,18,0.0703125,43,0.16796875,17,0.06640625,91,0.35546875,87,0.33984375,,,,
1484,3,414,256,0.14091403360362165,False,34,0.1328125,52,0.203125,15,0.05859375,83,0.32421875,72,0.28125,,,,
1485,3,415,256,0.13209302291215863,False,27,0.10546875,48,0.1875,21,0.08203125,82,0.3203125,78,0.3046875,,,,
1486,3,416,256,0.15034870413364843,False,35,0.13671875,45,0.17578125,21,0.08203125,79,0.30859375,76,0.296875,,,,
1487,3,417,256,0.13439282891340554,False,35,0.13671875,45,0.17578125,15,0.05859375,72,0.28125,89,0.34765625,,,,
1488,3,418,256,0.13757209124742076,False,19,0.07421875,52,0.203125,17,0.06640625,86,0.3359375,82,0.3203125,,,,
1489,3,419,256,0.13364463479956612,False,31,0.12109375,51,0.19921875,18,0.0703125,76,0.296875,80,0.3125,,,,
1490,3,420,256,0.1256738045194652,False,26,0.1015625,66,0.2578125,22,0.0859375,65,0.25390625,77,0.30078125,,,,
1491,3,421,256,0.12836440754472278,False,30,0.1171875,51,0.19921875,21,0.08203125,79,0.30859375,75,0.29296875,,,,
1492,3,422,256,0.1447869362164056,False,35,0.13671875,46,0.1796875,15,0.05859375,74,0.2890625,86,0.3359375,,,,
1493,3,423,256,0.12412065379612613,False,29,0.11328125,57,0.22265625,15,0.05859375,82,0.3203125,73,0.28515625,,,,
1494,3,424,256,0.13289503138366854,False,28,0.109375,45,0.17578125,18,0.0703125,86,0.3359375,79,0.30859375,,,,
1495,3,425,256,0.13753605177043937,False,26,0.1015625,45,0.17578125,18,0.0703125,80,0.3125,87,0.33984375,,,,
1496,3,426,256,0.12493737222393975,False,30,0.1171875,59,0.23046875,17,0.06640625,67,0.26171875,83,0.32421875,,,,
1497,3,427,256,0.11573618426336907,False,34,0.1328125,58,0.2265625,15,0.05859375,65,0.25390625,84,0.328125,,,,
1498,3,428,256,0.14202512671181466,False,31,0.12109375,48,0.1875,16,0.0625,81,0.31640625,80,0.3125,,,,
1499,3,429,256,0.13562862886465155,False,20,0.078125,47,0.18359375,14,0.0546875,87,0.33984375,88,0.34375,,,,
1500,3,430,256,0.12598457181593403,False,25,0.09765625,50,0.1953125,27,0.10546875,77,0.30078125,77,0.30078125,,,,
1501,3,431,256,0.14237000950379297,False,29,0.11328125,42,0.1640625,18,0.0703125,71,0.27734375,96,0.375,,,,
1502,3,432,256,0.13155680429190397,False,30,0.1171875,49,0.19140625,24,0.09375,80,0.3125,73,0.28515625,,,,
1503,3,433,256,0.1369680375792086,False,30,0.1171875,44,0.171875,26,0.1015625,74,0.2890625,82,0.3203125,,,,
1504,3,434,256,0.1377064696935122,False,35,0.13671875,57,0.22265625,15,0.05859375,68,0.265625,81,0.31640625,,,,
1505,3,435,256,0.12677128668292426,False,33,0.12890625,42,0.1640625,21,0.08203125,70,0.2734375,90,0.3515625,,,,
1506,3,436,256,0.14097790323285153,False,25,0.09765625,41,0.16015625,20,0.078125,79,0.30859375,91,0.35546875,,,,
1507,3,437,256,0.14842474782199133,False,45,0.17578125,50,0.1953125,15,0.05859375,74,0.2890625,72,0.28125,,,,
1508,3,438,256,0.12476203849655576,False,36,0.140625,44,0.171875,18,0.0703125,76,0.296875,82,0.3203125,,,,
1509,3,439,256,0.12563320819754153,False,28,0.109375,50,0.1953125,23,0.08984375,76,0.296875,79,0.30859375,,,,
1510,3,440,256,0.1184063202526886,False,29,0.11328125,59,0.23046875,12,0.046875,77,0.30078125,79,0.30859375,,,,
1511,3,441,256,0.14109243525308557,False,35,0.13671875,44,0.171875,19,0.07421875,79,0.30859375,79,0.30859375,,,,
1512,3,442,256,0.13921140308957547,False,38,0.1484375,51,0.19921875,17,0.06640625,74,0.2890625,76,0.296875,,,,
1513,3,443,256,0.13088833363144659,False,28,0.109375,58,0.2265625,13,0.05078125,81,0.31640625,76,0.296875,,,,
1514,3,444,256,0.12447073019575328,False,36,0.140625,44,0.171875,17,0.06640625,60,0.234375,99,0.38671875,,,,
1515,3,445,256,0.12504222700954415,False,34,0.1328125,58,0.2265625,22,0.0859375,72,0.28125,70,0.2734375,,,,
1516,3,446,256,0.1382124447118258,False,31,0.12109375,53,0.20703125,18,0.0703125,76,0.296875,78,0.3046875,,,,
1517,3,447,256,0.14394906838424504,False,28,0.109375,43,0.16796875,22,0.0859375,84,0.328125,79,0.30859375,,,,
1518,3,448,256,0.1414071623585187,False,35,0.13671875,43,0.16796875,22,0.0859375,80,0.3125,76,0.296875,,,,
1519,3,449,256,0.12634451189660467,False,35,0.13671875,48,0.1875,16,0.0625,71,0.27734375,86,0.3359375,,,,
1520,3,450,256,0.13153207453433424,False,34,0.1328125,57,0.22265625,10,0.0390625,72,0.28125,83,0.32421875,,,,
1521,3,451,256,0.12657359152217396,False,24,0.09375,50,0.1953125,21,0.08203125,84,0.328125,77,0.30078125,,,,
1522,3,452,256,0.128901408665115,False,29,0.11328125,54,0.2109375,27,0.10546875,71,0.27734375,75,0.29296875,,,,
1523,3,453,256,0.14354539832856972,False,33,0.12890625,54,0.2109375,18,0.0703125,71,0.27734375,80,0.3125,,,,
1524,3,454,256,0.12318475102074444,False,34,0.1328125,56,0.21875,16,0.0625,70,0.2734375,80,0.3125,,,,
1525,3,455,256,0.12186792737338692,False,29,0.11328125,52,0.203125,27,0.10546875,63,0.24609375,85,0.33203125,,,,
1526,3,456,256,0.13773316142032854,False,29,0.11328125,47,0.18359375,17,0.06640625,88,0.34375,75,0.29296875,,,,
1527,3,457,256,0.1221054483030457,False,28,0.109375,49,0.19140625,25,0.09765625,79,0.30859375,75,0.29296875,,,,
1528,3,458,256,0.13275748136948096,False,30,0.1171875,51,0.19921875,20,0.078125,74,0.2890625,81,0.31640625,,,,
1529,3,459,256,0.13724613914382644,False,38,0.1484375,41,0.16015625,26,0.1015625,78,0.3046875,73,0.28515625,,,,
1530,3,460,256,0.14110050062299706,False,29,0.11328125,48,0.1875,18,0.0703125,71,0.27734375,90,0.3515625,,,,
1531,3,461,256,0.1343830307450844,False,27,0.10546875,51,0.19921875,21,0.08203125,73,0.28515625,84,0.328125,,,,
1532,3,462,256,0.12339790016994812,False,25,0.09765625,49,0.19140625,26,0.1015625,71,0.27734375,85,0.33203125,,,,
1533,3,463,256,0.13580203044693917,False,26,0.1015625,50,0.1953125,19,0.07421875,80,0.3125,81,0.31640625,,,,
1534,3,464,256,0.12729103132733144,False,29,0.11328125,53,0.20703125,20,0.078125,75,0.29296875,79,0.30859375,,,,
1535,3,465,256,0.13021915763965808,False,24,0.09375,58,0.2265625,19,0.07421875,76,0.296875,79,0.30859375,,,,
1536,3,466,256,0.13191650787484832,False,21,0.08203125,54,0.2109375,16,0.0625,86,0.3359375,79,0.30859375,,,,
1537,3,467,256,0.13198707008268684,False,32,0.125,52,0.203125,20,0.078125,69,0.26953125,83,0.32421875,,,,
1538,3,468,256,0.13522881078824867,False,29,0.11328125,49,0.19140625,28,0.109375,80,0.3125,70,0.2734375,,,,
1539,3,469,256,0.13469213602365926,False,23,0.08984375,57,0.22265625,23,0.08984375,82,0.3203125,71,0.27734375,,,,
1540,3,470,256,0.13110453524859622,False,33,0.12890625,58,0.2265625,16,0.0625,76,0.296875,73,0.28515625,,,,
1541,3,471,256,0.14613099757116288,False,38,0.1484375,43,0.16796875,15,0.05859375,81,0.31640625,79,0.30859375,,,,
1542,3,472,256,0.1359871927415952,False,28,0.109375,54,0.2109375,23,0.08984375,70,0.2734375,81,0.31640625,,,,
1543,3,473,256,0.1436742120422423,False,41,0.16015625,50,0.1953125,13,0.05078125,68,0.265625,84,0.328125,,,,
1544,3,474,256,0.1274374224303756,False,30,0.1171875,44,0.171875,27,0.10546875,81,0.31640625,74,0.2890625,,,,
1545,3,475,256,0.13816289242822677,False,23,0.08984375,49,0.19140625,10,0.0390625,83,0.32421875,91,0.35546875,,,,
